problems,category,model,failure-mode,prompt,prompt-type,programming-lang
Road_Construction.txt,graph_algorithms,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Road_Reparation.txt,graph_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Round_Trip.txt,graph_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Round_Trip_II.txt,graph_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
School_Dance.txt,graph_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Shortest_Routes_I.txt,graph_algorithms,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Shortest_Routes_II.txt,graph_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Teleporters_Path.txt,graph_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Apple_Division.txt,introductory_problems,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Bit_Strings.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Chessboard_and_Queens.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Coin_Piles.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Creating_Strings.txt,introductory_problems,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Digit_Queries.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Gray_Code.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Grid_Paths.txt,introductory_problems,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Increasing_Array.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Missing_Number.txt,introductory_problems,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Number_Spiral.txt,introductory_problems,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Palindrome_Reorder.txt,introductory_problems,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Permutations.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Repetitions.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Tower_of_Hanoi.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Trailing_Zeros.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Two_Knights.txt,introductory_problems,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Two_Sets.txt,introductory_problems,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Weird_Algorithm.txt,introductory_problems,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Binomial_Coefficients.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Bracket_Sequences_I.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Bracket_Sequences_II.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Christmas_Party.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Common_Divisors.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Counting_Coprime_Pairs.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Counting_Divisors.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Counting_Grids.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Counting_Necklaces.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Creating_Strings_II.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Dice_Probability.txt,mathematics,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Distributing_Apples.txt,mathematics,gpt-3.5-turbo,COMPILE ERROR,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Divisor_Analysis.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Exponentiation.txt,mathematics,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Exponentiation_II.txt,mathematics,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Fibonacci_Numbers.txt,mathematics,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Graph_Paths_I.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Graph_Paths_II.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Josephus_Queries.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Prime_Multiples.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Sum_of_Divisors.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Throwing_Dice.txt,mathematics,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Distinct_Values_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Dynamic_Range_Minimum_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Dynamic_Range_Sum_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Forest_Queries.txt,range_queries,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Forest_Queries_II.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Hotel_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Increasing_Array_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
List_Removals.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Pizzeria_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Polynomial_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Prefix_Sum_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Range_Queries_and_Copies.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Range_Updates_and_Sums.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Range_Update_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Range_Xor_Queries.txt,range_queries,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Salary_Queries.txt,range_queries,gpt-3.5-turbo,COMPILE ERROR,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Static_Range_Minimum_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Static_Range_Sum_Queries.txt,range_queries,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Subarray_Sum_Queries.txt,range_queries,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Apartments.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Array_Division.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Collecting_Numbers.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Collecting_Numbers_II.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Concert_Tickets.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Distinct_Numbers.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Factory_Machines.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Ferris_Wheel.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Josephus_Problem_I.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Josephus_Problem_II.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Maximum_Subarray_Sum.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Maximum_Subarray_Sum_II.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Missing_Coin_Sum.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Movie_Festival.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Movie_Festival_II.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Nearest_Smaller_Values.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Nested_Ranges_Check.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Nested_Ranges_Count.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Playlist.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Reading_Books.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Restaurant_Customers.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Room_Allocation.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Sliding_Cost.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Sliding_Median.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Stick_Lengths.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Subarray_Distinct_Values.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Subarray_Divisibility.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Subarray_Sums_I.txt,sorting_and_searching,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Subarray_Sums_II.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Sum_of_Four_Values.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Sum_of_Three_Values.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
